INDEX_ESTUDIANTE ,ESTRATO,EDAD,GENERO, DEMOGRAFIA SOCIO FAMILIAR,PROBLEMÁTICAS SOCIO FAMILIARES,ESTABILIDAD SOCIO-AFECTIVAS, LOS HÁBITOS DE ESTUDIO ,ESTILO DE APRENDIZAJE ,ESTRATEGIA DE APRENDIZAJE ,ESPACIO PERSONAL ,R ESTUDIO TRABAJO,R TIME ESTUDIO TRABAJO ,HABITOS PSICO-ACTIVOS 
1191,1,18,0,6,0.5091135833,0.3611968554,0.03571428571,0.2531406571,0.08498019207,1,0,1,-0.1
1192,5,30,1,2,0.4927404079,0.1145213369,0,0.2015523659,0.5454048065,0,1,2.4,0
1193,2,24,-1,4,0.1834184514,0.4720140028,0.02678571429,0.5830085431,0.6537309762,0,1,1.5,-0.5
1194,5,18,-1,5,0.003173997963,0.8646254619,0.008928571429,0.2177979467,0.02951601189,1,0,1.333333333,-0.1428571429
1195,3,35,-1,6,0.6299718857,0.914053077,0.02678571429,0.7363059954,0.00717820526,1,1,0.8571428571,0
1196,1,19,1,4,0.9496817594,0.01042675752,0.02678571429,0.9700668146,0.3023333198,0,0,3,0.25
1197,5,31,-1,3,0.8950906163,0.9086238492,0.03571428571,0.8932597978,0.3294711317,1,1,2,0.1
1198,4,32,0,5,0.5680310042,0.6848834496,0.02678571429,0.1741613044,0.05106748867,1,0,3,0.1428571429
1199,5,27,1,1,0.1366189642,0.8779631159,0.02678571429,0.1375843729,0.4902500487,0,0,2.4,-0.3333333333
1200,4,28,1,7,0.4189192209,0.2298502994,0,0.1199504414,0.7112785343,0,0,1.714285714,-0.5
1201,3,28,0,6,0.2022811274,0.3575740098,0.01785714286,0.5304275145,0.885526492,0,0,0.8571428571,0.1428571429
1202,2,31,-1,6,0.5974515206,0.166104643,0.008928571429,0.249086204,0.0908519864,0,1,1.2,0
1203,2,28,0,6,0.9442530063,0.7773899693,0.03571428571,0.6273675407,0.1041694913,1,1,1.2,-0.1111111111
1204,3,22,0,6,0.9663629099,0.5377472154,0.03571428571,0.02222360357,0.8644730084,1,0,1.5,0.25
1205,1,23,0,7,0.981785377,0.6435319396,0.03571428571,0.4024164834,0.8592388966,1,1,1.6,0
1206,2,25,0,5,0.7177990717,0.4580130502,0.01785714286,0.4552353984,0.7836259424,1,1,2.4,0.1666666667
1207,1,25,0,6,0.6863666402,0.6317405091,0.008928571429,0.08095162553,0.3072793395,0,0,1,0
1208,5,30,-1,3,0.1351225487,0.8169854139,0,0.651396813,0.4895089621,0,0,1.6,0
1209,3,23,0,3,0.7269968973,0.7214877592,0.01785714286,0.7934747933,0.4672843861,1,0,1,0.3333333333
1210,2,24,0,1,0.1871409041,0.9877776265,0.03571428571,0.6190731199,0.03531319313,1,0,1.142857143,-0.125
1211,5,29,-1,5,0.7729453829,0.8666605701,0.02678571429,0.870061624,0.1719005143,1,1,2.4,0.5
1212,4,26,1,6,0.5120841976,0.3077230809,0.008928571429,0.8539920913,0.3710470177,1,0,2,0.1428571429
1213,4,32,-1,4,0.7135432251,0.9092816554,0,0.3616628756,0.1734764132,1,1,3,0
1214,4,35,0,7,0.6416918453,0.04565787084,0,0.1530107956,0.6038443379,0,0,0.8571428571,0
1215,5,16,1,1,0.6841635103,0.8261001618,0.008928571429,0.3437844553,0.3830671667,1,0,2,0.5
1216,5,26,0,7,0.6653832897,0.2855305025,0,0.09305543986,0.289203857,1,0,1.714285714,0
1217,3,31,-1,2,0.05897367577,0.7675170924,0.02678571429,0.3096024802,0.04713574264,1,0,1.714285714,0
1218,1,17,0,6,0.3635300787,0.5597449096,0.01785714286,0.5946664629,0.03796820552,0,1,1.6,0
1219,1,33,0,1,0.5181015916,0.2520613464,0.01785714286,0.5567409056,0.1294971897,1,0,1.6,0
1220,4,28,-1,1,0.5545501183,0.4116246948,0.008928571429,0.1437277527,0.5285431897,1,1,3,0
1221,5,31,-1,4,0.06269825543,0.849729229,0.03571428571,0.7126057023,0.5394375188,0,1,1,-0.3333333333
1222,4,16,-1,3,0.6445051146,0.2233419654,0.01785714286,0.07629325315,0.5167296937,1,1,2,0
1223,3,31,-1,5,0.03854897757,0.4905435889,0,0.2095541619,0.7646979265,1,1,2.4,-0.2
1224,5,25,-1,1,0.2660804742,0.3411232885,0.02678571429,0.9581054232,0.5438212103,1,0,1.5,0
1225,3,21,1,6,0.5492923764,0.4216553627,0.008928571429,0.6298860169,0.1733107698,0,0,1.5,0
1226,1,21,0,2,0.3066104047,0.6004415154,0.01785714286,0.4899715405,0.8989092498,1,0,2,-0.1428571429
1227,3,19,0,3,0.1652432783,0.7925520243,0.008928571429,0.8926487649,0.8436448964,1,0,1.5,-0.125
1228,5,17,0,7,0.396910651,0.9965139369,0.008928571429,0.6295355684,0.6196141855,1,1,2.4,1
1229,4,31,1,4,0.24394503,0.8431803262,0.01785714286,0.4849047406,0.4793789783,0,0,1,0.3333333333
1230,1,21,1,7,0.1431942529,0.2654214813,0,0.1854480751,0.2770717892,0,0,1,0
1231,3,32,0,7,0.01393857211,0.9081368727,0.008928571429,0.5691404892,0.3367609948,0,1,2,-0.5
1232,1,32,-1,2,0.596752741,0.2035742854,0.008928571429,0.06715561711,0.3306826555,1,1,2.4,-0.1
1233,2,16,-1,5,0.4832426589,0.6200062311,0.008928571429,0.2800081135,0.3160952951,1,1,1.6,0
1234,4,30,1,7,0.9682345424,0.4324960038,0.02678571429,0.5775450563,0.5349732598,1,0,3,-0.1
1235,1,18,-1,2,0.2274824307,0.2192821611,0,0.7960541438,0.4879625585,0,0,0.75,0
1236,5,23,0,4,0.6874724211,0.14576687,0.01785714286,0.6409004898,0.2984026255,0,1,1.142857143,-0.25
1237,4,25,-1,4,0.8076451238,0.1643229328,0,0.5083613361,0.4866391075,1,0,1.714285714,1
1238,5,35,0,2,0.1025039362,0.8986207586,0.02678571429,0.04885046799,0.829925437,1,1,0.75,0
1239,1,30,-1,5,0.4416214546,0.9240654104,0.03571428571,0.4653330905,0.9173275539,0,0,1,0.2
1240,5,24,-1,2,0.4036683105,0.3206718307,0.01785714286,0.6753645564,0.1458215535,0,0,1.714285714,-0.2
1241,4,28,0,4,0.1939236513,0.05473162275,0.02678571429,0.142787982,0.3083052964,0,1,0.8571428571,0.1666666667
1242,4,19,0,2,0.4858041917,0.4604670709,0.008928571429,0.01094057776,0.5633210444,0,0,1,0
1243,2,26,1,2,0.3005437284,0.2698597514,0.01785714286,0.8470803443,0.1714806583,1,0,1.5,-0.125
1244,3,19,0,5,0.1433382482,0.3783099767,0,0.257820477,0.6798727891,1,0,2.4,0.125
1245,3,25,-1,1,0.8664955302,0.05540109216,0.01785714286,0.8164742824,0.5020316114,0,1,2,0.1111111111
1246,1,32,-1,2,0.1835496771,0.2717426125,0.03571428571,0.9336744385,0.2628722614,0,0,0.8571428571,-0.25
1247,4,30,0,3,0.4772058889,0.5374526346,0.008928571429,0.4371984843,0.996078386,1,1,1.714285714,0.125
1248,2,29,0,7,0.1809948713,0.3862475962,0.01785714286,0.3813598278,0.1740091223,0,0,1.5,0
1249,2,27,1,6,0.7760034502,0.3429121648,0.02678571429,0.2645997409,0.4503732162,1,1,1.142857143,-0.25
1250,5,30,1,3,0.8538313778,0.881551082,0.02678571429,0.5671391256,0.8792179659,0,0,1,0.1666666667
1251,3,22,-1,5,0.6622813998,0.4008062208,0.03571428571,0.5500711591,0.1448171506,0,1,3,-0.1666666667
1252,3,17,0,4,0.5778185806,0.7001632572,0.008928571429,0.9685356323,0.1879923482,1,1,1.333333333,0.1428571429
1253,2,31,0,5,0.9516525274,0.2964729746,0.03571428571,0.2688067419,0.5216479284,0,0,1.5,-0.125
1254,4,26,-1,7,0.7576948418,0.9376467976,0.03571428571,0.4646137418,0.2974062118,0,0,0.8571428571,0
1255,3,34,1,6,0.4631059244,0.4287867576,0.03571428571,0.7541565259,0.5481760425,1,1,1.2,0
1256,4,28,1,4,0.5244135914,0.7210961087,0.03571428571,0.8140504208,0.6438026345,1,1,3,0
1257,2,20,-1,3,0.02073091952,0.8331638467,0,0.7380237737,0.7761397661,1,1,1.142857143,0
1258,4,16,0,4,0.1307168417,0.7503547537,0.008928571429,0.2674590152,0.3803600669,1,1,1,0.1111111111
1259,1,26,1,6,0.6002843696,0.8555408661,0.008928571429,0.1243386278,0.1426446076,1,1,2,0.1111111111
1260,1,17,1,2,0.07145864859,0.3918844594,0,0.9469472455,0.8776078556,1,0,3,0.125
1261,1,16,-1,2,0.2444050157,0.6145972516,0.008928571429,0.1695079542,0.957161978,1,0,1.714285714,-1
1262,4,16,0,2,0.1880665548,0.09359020556,0,0.03412877991,0.5967864002,1,0,1,0.3333333333
1263,2,34,1,5,0.7046635926,0.3252992186,0,0.8796101953,0.6074757747,1,0,1,-0.25
1264,2,31,0,3,0.1420204549,0.3253418469,0.01785714286,0.3434260133,0.1074593804,0,1,1,0
1265,4,27,-1,4,0.4432937471,0.5148550659,0,0.5630747066,0.2254453336,0,0,2,0
1266,4,25,0,2,0.7080897411,0.7688263993,0,0.1855382023,0.2400893627,1,1,1.714285714,0
1267,1,24,-1,7,0.4011637454,0.1152390005,0.02678571429,0.2881358076,0.671042883,1,0,1.714285714,0
1268,1,16,-1,6,0.3765252031,0.9655077058,0.03571428571,0.3208205638,0.1948580383,1,0,1.142857143,1
1269,4,19,1,6,0.179490634,0.5217914999,0.03571428571,0.9093333933,0.6197313421,0,1,1,-0.25
1270,1,25,-1,2,0.03105481114,0.5760226986,0.03571428571,0.3978130099,0.4177007506,1,0,1.5,0
1271,2,21,1,1,0.2184999997,0.3566383564,0.008928571429,0.7539722426,0.5326682114,1,1,1.5,0.1
1272,3,34,1,1,0.7373590971,0.1608480182,0.01785714286,0.3114367192,0.7355599056,1,0,1.2,-0.1666666667
1273,5,24,1,3,0.5236164361,0.7447672256,0.008928571429,0.6393497944,0.7196140337,1,1,1.333333333,0.3333333333
1274,4,30,-1,2,0.4200519884,0.4224397212,0.02678571429,0.0009831931197,0.3818421279,0,1,2.4,0.125
1275,3,20,0,1,0.1851160167,0.009907406324,0.01785714286,0.7506981865,0.2983306801,1,1,1,0
1276,4,17,1,6,0.894796321,0.9745707932,0.03571428571,0.05186512456,0.3909682186,0,0,1,0
1277,2,16,0,7,0.6661491066,0.4216061402,0.02678571429,0.9085073637,0.4485880826,1,1,1.2,0
1278,2,34,1,7,0.06013808712,0.3559321678,0.01785714286,0.1384728583,0.3830846096,0,0,3,0.125
1279,3,21,1,2,0.7616890769,0.8031824109,0.03571428571,0.7369326461,0.1499481595,0,1,1,0
1280,5,31,-1,4,0.229428706,0.4722605323,0,0.5290472035,0.9661847658,0,1,2,-0.3333333333
1281,5,25,-1,1,0.5316920787,0.7560431741,0,0.2914414918,0.3859249743,0,0,3,0
1282,1,33,0,6,0.5196710076,0.3337237052,0.03571428571,0.1072783917,0.05717360114,0,0,1,0
1283,3,18,-1,6,0.01935597812,0.01702066046,0.008928571429,0.3771980881,0.2579698562,1,1,1.714285714,0
1284,4,28,1,7,0.8184983014,0.6108241991,0.01785714286,0.2987860392,0.05426998317,0,0,2.4,0
1285,4,31,-1,4,0.4230057796,0.07415810374,0,0.3877714964,0.3554134591,0,1,1.5,0.1
1286,4,29,0,4,0.2643793743,0.5308328287,0.03571428571,0.9325146493,0.4034378746,0,0,1.2,-0.1428571429
1287,3,22,1,3,0.7003481063,0.8893354729,0.008928571429,0.298810464,0.2058028938,0,1,1.5,0
1288,4,26,-1,5,0.02451075158,0.2052809545,0.008928571429,0.03555878748,0.09848801576,0,1,1.6,0
1289,4,28,0,7,0.5585413589,0.1642667649,0,0.9799579181,0.4271637837,0,0,1.5,-0.1428571429
1290,4,31,-1,1,0.8000649898,0.9542324902,0.02678571429,0.3325491629,0.6797034066,0,0,1.333333333,-0.5
1291,3,26,1,5,0.9940129217,0.5250625236,0,0.2414550651,0.9221361821,0,1,1,0
1292,5,16,1,5,0.2742332154,0.2712164522,0.008928571429,0.3844004164,0.4752895772,0,1,1.714285714,-1
1293,5,27,-1,5,0.1728796982,0.759467487,0,0.7449630531,0.8055900675,0,0,1.5,1
1294,4,17,1,1,0.2239363983,0.0594900852,0.01785714286,0.8022325215,0.02398437661,0,0,2,0.1428571429
1295,1,18,0,1,0.5262381513,0.5241498378,0.02678571429,0.8008339505,0.8135139928,0,0,1.5,0
1296,5,25,-1,2,0.3046583269,0.8307622291,0.01785714286,0.3662935607,0.6705114744,1,0,1.5,0
1297,1,30,0,5,0.6238929651,0.9355176859,0.03571428571,0.1004950136,0.3823487232,0,1,2.4,0.1
1298,5,25,1,3,0.387424166,0.9660489693,0.01785714286,0.5817728762,0.3173249318,1,1,1.5,0.2
1299,3,28,-1,7,0.1940841156,0.08931553391,0.02678571429,0.03124657604,0.9545505483,1,0,0.75,0
1300,4,28,-1,4,0.5597409325,0.528748758,0.02678571429,0.7379124405,0.8097490478,0,0,0.75,-0.1
1301,1,22,-1,1,0.6936096563,0.7289413051,0.03571428571,0.5644668796,0.007425074775,0,0,1.714285714,0
1302,3,28,1,7,0.5149298049,0.7354761886,0.02678571429,0.7875909065,0.7250172465,1,1,1.5,1
1303,3,23,1,1,0.07996880166,0.141619075,0.03571428571,0.9541926905,0.8269660777,1,0,1.333333333,-0.25
1304,5,22,0,2,0.5476919013,0.1332209511,0.008928571429,0.8247337736,0.7110835576,0,0,1.5,-0.125
1305,5,29,-1,5,0.9816787952,0.5312451106,0.008928571429,0.02290402937,0.7747245759,0,0,0.75,0.1
1306,3,29,0,6,0.9833116511,0.0139157328,0.01785714286,0.9590313378,0.4950226371,0,0,1.142857143,0.1428571429
1307,3,22,0,4,0.7510390357,0.9572431383,0.008928571429,0.5210624277,0.2011639101,1,0,1.333333333,0
1308,4,25,-1,2,0.8133394624,0.1907931122,0.008928571429,0.433440733,0.2543236371,1,0,2,-0.125
1309,3,28,-1,7,0.970992069,0.7848479692,0.01785714286,0.536884476,0.8304384526,0,0,2,-0.5
1310,1,28,0,3,0.04601284416,0.1456500594,0.01785714286,0.721095403,0.9527741738,0,1,3,0
1311,3,30,0,3,0.7894005004,0.04298500807,0.01785714286,0.7977053471,0.3253567133,0,1,1,-0.1666666667
1312,4,32,-1,2,0.7435450069,0.7723597592,0.03571428571,0.5052108318,0.2056462356,1,1,2,0.1666666667
1313,3,16,-1,6,0.9944379312,0.1948038513,0.01785714286,0.7731982905,0.393118641,0,0,1.5,0
1314,4,17,-1,1,0.5835880089,0.6390873281,0.01785714286,0.17839851,0.2106411118,0,0,1.5,-0.1
1315,5,20,1,2,0.4076682219,0.390807747,0.02678571429,0.07714689839,0.6272902393,0,0,1.714285714,0
1316,1,30,0,2,0.7058870989,0.3784676948,0,0.1958922222,0.6999992155,0,1,1.714285714,0.1666666667
1317,5,34,0,7,0.9499244647,0.07762615867,0.01785714286,0.8162642269,0.8238099353,1,1,2,0.1
1318,1,24,0,5,0.4789866695,0.609655299,0.03571428571,0.03934573336,0.908186159,1,1,1.714285714,0
1319,5,23,1,7,0.4818383367,0.8934028651,0.01785714286,0.2839469621,0.6424005527,0,1,1.2,0.125
1320,5,16,-1,6,0.02180390632,0.6761939484,0.02678571429,0.06223718934,0.3658540028,0,0,1.142857143,-0.1111111111
1321,2,17,-1,3,0.1977230869,0.5944969641,0.03571428571,0.01044271672,0.7027520779,0,0,0.8571428571,-0.125
1322,1,30,-1,2,0.9513031738,0.5359973482,0.03571428571,0.3220572601,0.315949487,0,1,2.4,-0.5
1323,1,21,0,6,0.2797706533,0.5630685756,0.03571428571,0.4096721353,0.859780797,0,1,1.5,0
1324,2,22,1,7,0.9951105115,0.8106629071,0.03571428571,0.9952755744,0.5778737287,0,0,1.333333333,-0.5
1325,3,33,-1,4,0.6298482322,0.4608720195,0.008928571429,0.5922363272,0.9560782998,0,1,2,-1
1326,5,16,0,5,0.1358045979,0.3465298703,0.008928571429,0.8148647245,0.3708434832,0,0,2,-0.1666666667
1327,2,22,0,2,0.5786113081,0.2753077731,0.01785714286,0.8136795162,0.6236223035,0,1,1.142857143,0
1328,3,33,1,1,0.6552848732,0.5743755556,0.01785714286,0.4725750212,0.5427885149,0,1,3,0
1329,3,31,1,2,0.4256030828,0.2879683554,0.02678571429,0.2009701838,0.1316006522,1,0,1.6,0.5
1330,5,26,1,1,0.370899114,0.5028343024,0,0.254238764,0.6653449979,1,0,3,-0.1428571429
1331,4,17,0,5,0.7482730729,0.05640309962,0.02678571429,0.03688670417,0.1428337349,1,1,2,0.1
1332,2,17,-1,4,0.03214199455,0.7263121622,0,0.6005486582,0.8622460952,0,1,1,-0.1
1333,2,17,1,1,0.5005844851,0.9938482478,0,0.9043963765,0.9471870591,0,1,0.75,0
1334,2,27,-1,3,0.04430946962,0.3645215112,0.03571428571,0.4417966824,0.08552278559,1,0,1.333333333,0.2
1335,2,19,1,3,0.7306303628,0.4508268909,0,0.3084292642,0.04533144321,1,0,1.6,-0.2
1336,5,23,1,2,0.6544927246,0.2303093063,0.008928571429,0.2861356507,0.8736328331,1,1,0.8571428571,0
1337,4,27,1,2,0.1183554742,0.7227894088,0.02678571429,0.1422681714,0.2283985838,0,1,2,0.1428571429
1338,5,29,-1,5,0.4610675917,0.7071198175,0.03571428571,0.2495785954,0.6845394317,0,1,1.5,0
1339,5,16,-1,2,0.6653752829,0.2396956811,0,0.1760829213,0.7660327042,0,0,1,0
1340,4,27,0,6,0.5601103561,0.1285010988,0.008928571429,0.7140931759,0.4458364927,1,0,1,0.125
1341,5,23,1,6,0.5646566726,0.431358892,0.02678571429,0.9762810696,0.3139698309,1,0,1.6,0
1342,2,18,1,2,0.0250475198,0.820202308,0.008928571429,0.6590694222,0.4886189509,1,0,2,-0.1111111111
1343,5,17,1,6,0.2035192775,0.7355807219,0.008928571429,0.6610551404,0.3788731028,1,1,1,0.1
1344,5,27,1,1,0.4178045121,0.1806533711,0.008928571429,0.111803144,0.001648698644,1,1,3,0.125
1345,4,23,1,1,0.1834427309,0.7380829665,0.01785714286,0.2388795793,0.938379139,0,0,1.714285714,0.125
1346,5,32,0,6,0.07360626471,0.1373831902,0.01785714286,0.6444828952,0.2615723507,1,1,1.2,-0.1
1347,3,18,-1,3,0.308315118,0.05183730264,0,0.02622681024,0.2732081732,0,0,1.714285714,0
1348,5,24,1,1,0.3946283793,0.2840087697,0.008928571429,0.5579107046,0.3519818055,0,1,0.8571428571,0
1349,5,32,-1,4,0.4421938214,0.7908338142,0,0.5962800807,0.5001696137,1,1,3,0.1
1350,4,26,1,1,0.9715027003,0.8429765147,0.02678571429,0.844613165,0.8018254668,1,0,1.2,0
1351,1,23,-1,7,0.570912091,0.1362171467,0,0.6541512196,0.3337483375,0,1,1,0
1352,2,26,-1,1,0.1522220477,0.04079962559,0,0.3342759179,0.4593010239,1,1,1.5,0.1
1353,2,29,1,2,0.03086589443,0.7820288393,0.02678571429,0.1826615236,0.4928458234,1,1,2.4,0
1354,4,17,0,6,0.5556171658,0.3620257139,0.03571428571,0.5700985416,0.1124945968,1,1,1.5,-0.2
1355,4,26,0,4,0.7643467059,0.9688800814,0.02678571429,0.6570944685,0.01071536653,1,0,1.5,0
1356,4,20,0,7,0.8260212273,0.6618749133,0.03571428571,0.03263354012,0.4986498489,1,0,2,0
1357,4,27,1,3,0.3045081334,0.3364659947,0.03571428571,0.3228276801,0.7120853301,0,0,1,0
1358,4,22,0,2,0.7260952146,0.07107493475,0.008928571429,0.7642305434,0.7704070944,0,0,1.2,0.1428571429
1359,3,27,1,3,0.5245106811,0.1540222622,0.03571428571,0.6861277619,0.8631979589,0,0,2,1
1360,2,21,1,5,0.0295370309,0.6849261745,0.02678571429,0.308020454,0.5543727772,1,0,1,0
1361,4,23,1,2,0.6539894296,0.3100943511,0.01785714286,0.9397457042,0.6586678835,1,0,2.4,-0.3333333333
1362,1,26,-1,2,0.9023911524,0.9664688351,0.008928571429,0.07548131737,0.02406597385,0,0,0.75,-0.1
1363,4,29,-1,3,0.680525866,0.1821902968,0.03571428571,0.9697584704,0.8237222928,1,1,1.5,-0.2
1364,1,19,-1,1,0.8331393136,0.7445866599,0.008928571429,0.820444267,0.979116183,0,1,2,-0.25
1365,5,23,0,5,0.6324404452,0.5702462693,0.02678571429,0.5412178329,0.3309397282,1,1,1.6,0.5
1366,5,25,0,7,0.204287942,0.3951301508,0,0.2087109771,0.5734085333,0,1,2.4,0
1367,5,35,0,2,0.8594964629,0.9069516337,0.008928571429,0.8948140118,0.5658434368,1,1,3,0
1368,5,26,-1,2,0.2927524887,0.8592167987,0.03571428571,0.5244301525,0.8489147234,1,0,1,-0.3333333333
1369,4,35,0,5,0.8769310262,0.07883377219,0.008928571429,0.1965442209,0.3437939085,1,1,0.75,0
1370,2,28,1,6,0.5783222221,0.2896796314,0.008928571429,0.1995552576,0.6258110078,0,0,1,0.1
1371,1,21,-1,2,0.5618964109,0.2649437307,0.03571428571,0.4432680844,0.9591018569,0,0,1.2,0
1372,4,32,-1,6,0.4485992704,0.3954786988,0,0.05299781208,0.07414731519,1,0,1.5,0
1373,4,21,1,6,0.0455678031,0.06973837728,0.008928571429,0.6493866963,0.02306209648,1,1,1,-1
1374,2,29,-1,3,0.669144403,0.6554258524,0.03571428571,0.202783773,0.683142963,0,1,1.2,1
1375,1,28,0,6,0.9438898068,0.9724255616,0.01785714286,0.5184267647,0.6669786052,0,0,1.6,0.125
1376,5,22,0,4,0.7776044078,0.03684036008,0,0.4982838708,0.5708730408,0,1,1.142857143,0.2
1377,2,30,-1,4,0.1396100611,0.3001002432,0.02678571429,0.667144647,0.8048771718,1,1,0.75,0
1378,1,24,1,1,0.033195265,0.3311675699,0.01785714286,0.8004574058,0.5937760496,1,1,1.5,0.125
1379,4,27,-1,6,0.05167113503,0.854306958,0.01785714286,0.6323671326,0.4835218001,0,1,0.8571428571,-0.3333333333
1380,4,35,0,4,0.8652970661,0.7159406809,0.01785714286,0.4154396143,0.4605340389,1,1,1.5,0.25
1381,3,16,1,5,0.6983663677,0.2624388276,0.02678571429,0.9000060358,0.918979757,1,1,1.6,0
1382,2,23,-1,3,0.3086823973,0.2889143474,0.01785714286,0.7195029655,0.7013040453,1,1,2,0.1666666667
1383,4,24,0,7,0.2304508469,0.6032324999,0.01785714286,0.5837485511,0.01310612139,1,1,3,0.5
1384,1,33,0,3,0.564027084,0.5732843391,0.008928571429,0.3695973856,0.5482391647,1,0,1,0.1428571429
1385,3,27,0,6,0.4415485859,0.8705142158,0.008928571429,0.9144377835,0.9531066155,0,1,0.8571428571,0.2
1386,1,20,1,4,0.1911911849,0.9495461636,0.01785714286,0.2008616906,0.4383321047,1,1,1,-0.1666666667
1387,4,33,-1,5,0.8770010979,0.1266486165,0.03571428571,0.631093263,0.7753259794,1,0,1.6,0
1388,4,21,1,1,0.1240366743,0.5760252371,0.02678571429,0.8076138257,0.3308184612,1,1,1.333333333,-0.2
1389,4,26,1,2,0.9894237468,0.4765646339,0.03571428571,0.6762315125,0.4825118894,0,1,0.8571428571,-0.1428571429
1390,4,17,-1,1,0.5183664951,0.1720958697,0.03571428571,0.08365836369,0.4490452013,0,0,1,0.1
1391,4,31,-1,6,0.6197157173,0.2188838915,0,0.2613587576,0.7633121965,1,0,1.2,0
1392,4,18,0,6,0.7224061504,0.470636129,0,0.4669615531,0.5055652135,1,0,1,-0.1666666667
1393,1,33,-1,5,0.3155183805,0.1410318263,0.03571428571,0.58732231,0.5043371564,1,0,0.75,0.2
1394,2,25,0,4,0.4399530273,0.7237533576,0.008928571429,0.957875279,0.2783666455,0,0,1.2,0
1395,4,35,0,6,0.3939270097,0.09312397355,0.02678571429,0.9671021555,0.898801049,1,0,2,0.3333333333
1396,1,34,-1,3,0.4721183218,0.2520509298,0.008928571429,0.9335551228,0.3890588601,0,1,1.6,0
1397,4,23,1,2,0.5797942905,0.8581134316,0.02678571429,0.228449445,0.9409597178,0,0,1,0
1398,1,20,1,3,0.5410836563,0.1558534209,0.02678571429,0.4978060205,0.8383700238,0,1,1.333333333,0.3333333333
1399,4,19,-1,2,0.7327616729,0.3247645649,0.008928571429,0.4777620205,0.7110735671,1,0,1.142857143,-0.2
1400,4,20,-1,3,0.3694630252,0.3094057907,0.03571428571,0.3284613374,0.8126888932,0,0,1,0
1401,3,18,1,1,0.9521280499,0.9414571893,0.03571428571,0.2263297365,0.9696129528,1,0,1,0.3333333333
1402,4,23,0,3,0.8970568454,0.09802428637,0.02678571429,0.3161016765,0.2542083968,1,0,1.5,0
1403,5,33,1,5,0.9151066315,0.9929769309,0.02678571429,0.6415607998,0.9194221078,0,0,2,0.1111111111
1404,4,24,-1,6,0.7327299642,0.8547933463,0.008928571429,0.4403579922,0.9374756675,0,1,0.75,0
1405,3,26,1,7,0.9665914391,0.9940388868,0.02678571429,0.1493659015,0.3974864105,1,0,3,0.3333333333
1406,2,32,-1,2,0.3669454188,0.03833695873,0,0.374512182,0.3021773188,1,1,2,0.1111111111
1407,2,17,0,4,0.4022950477,0.2614222636,0.02678571429,0.6242570822,0.4200902359,1,0,2,0.1111111111
1408,4,28,-1,5,0.4986141967,0.156484155,0.03571428571,0.9262688061,0.02551173509,0,1,1.333333333,0
1409,4,33,1,5,0.8464437112,0.8247423056,0.01785714286,0.04001347501,0.7321775748,0,1,2,0
1410,1,16,1,3,0.9812311876,0.6817103301,0.008928571429,0.152463999,0.4816287153,0,0,1.333333333,0
1411,4,23,-1,5,0.2539116624,0.3119030006,0.03571428571,0.2794531028,0.4686709973,1,1,2,-0.1111111111
1412,2,35,0,2,0.2749856081,0.4818584365,0.02678571429,0.4775171955,0.5188226917,0,1,3,0
1413,4,32,1,3,0.1079102648,0.3313859778,0.008928571429,0.1147817907,0.9967809722,1,0,1.142857143,-0.1428571429
1414,1,34,1,5,0.04526056386,0.9719906028,0.01785714286,0.4084043726,0.8103048523,1,1,0.8571428571,0.125
1415,3,17,-1,4,0.9406556069,0.436340028,0.03571428571,0.452390381,0.6077378677,0,1,0.75,0.1111111111
1416,3,16,0,4,0.2996497198,0.5078297144,0.03571428571,0.09100444674,0.8086741528,1,1,1,0
1417,3,28,0,2,0.5877372709,0.7459183237,0.008928571429,0.3044458896,0.7070648118,0,1,2.4,0
1418,2,27,0,6,0.5656688562,0.8250379398,0.008928571429,0.471382156,0.6992634418,0,0,1.714285714,0
1419,4,19,1,7,0.1684880939,0.2028171625,0.01785714286,0.6051420625,0.1170212805,1,1,1.6,0.1428571429
1420,1,30,-1,5,0.4244545664,0.2778317409,0.02678571429,0.7978332409,0.8293271238,1,1,2.4,0.25
1421,1,20,-1,5,0.8451747495,0.7322291553,0.008928571429,0.6673977568,0.7650992023,1,1,1,0
1422,2,31,-1,3,0.8110217993,0.5508167829,0.02678571429,0.5716231875,0.7489152592,1,0,1.2,0
1423,5,29,1,2,0.9933312803,0.9405352906,0.02678571429,0.4958376319,0.4597336299,0,0,2,0
1424,5,32,-1,5,0.9325739619,0.5744785559,0.01785714286,0.3819602249,0.07997134581,0,0,1.5,-0.125
1425,3,22,0,7,0.6634557866,0.6405018419,0.008928571429,0.2881670341,0.3293635918,0,0,1.6,-0.1666666667
1426,2,24,-1,6,0.2407745599,0.8419013905,0.008928571429,0.7588980335,0.01179898806,1,1,1.333333333,-0.3333333333
